metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,10,0.3278649151325226,0.03367361053824425,0.0567866712808609,0.033418040722608566,0.037613559514284134,0.03933838754892349,0.039326492697000504,0.02630160003900528,0.009023472666740417,0.009491879492998123,0.4736608862876892,0.43404141068458557,0.575966477394104,0.4379918575286865,0.470449835062027,0.6060225367546082,0.6315925121307373,0.011347867548465729,0.011150038801133633
rollout,11,0.34110528230667114,0.03435083478689194,0.057990383356809616,0.03487352281808853,0.038282360881567,0.042000338435173035,0.041587404906749725,0.026961037889122963,0.009031322784721851,0.009892771020531654,0.4973551034927368,0.44233325123786926,0.6104947328567505,0.43649256229400635,0.4694189727306366,0.630830705165863,0.6766988039016724,0.011347700841724873,0.011149566620588303
rollout,12,0.3551173210144043,0.03509267419576645,0.05856268107891083,0.036003027111291885,0.03880968317389488,0.0450235940515995,0.043952979147434235,0.027537479996681213,0.0091652637347579,0.010133701376616955,0.5235574841499329,0.44505155086517334,0.6520082354545593,0.43949803709983826,0.4710882604122162,0.642029345035553,0.7298909425735474,0.011423081159591675,0.011329302564263344
rollout,13,0.3706744909286499,0.03571297600865364,0.05876454710960388,0.036974988877773285,0.0396551676094532,0.047881487756967545,0.046531207859516144,0.028167665004730225,0.009326438419520855,0.010437550954520702,0.5459226369857788,0.448004812002182,0.690039873123169,0.4430330991744995,0.48538461327552795,0.6757423281669617,0.772278368473053,0.01163807325065136,0.011313773691654205
rollout,14,0.3834412395954132,0.036144331097602844,0.05835022032260895,0.03767817094922066,0.04074844345450401,0.050800736993551254,0.04876548796892166,0.028632618486881256,0.009532826952636242,0.010666628368198872,0.5663013458251953,0.4493311941623688,0.7269977927207947,0.4466523230075836,0.4899902641773224,0.681145429611206,0.8232741951942444,0.011450320482254028,0.01158609613776207
rollout,15,0.4005940556526184,0.03643379732966423,0.057778093963861465,0.038449957966804504,0.041673142462968826,0.05388597026467323,0.051230400800704956,0.029301490634679794,0.009649889543652534,0.010787179693579674,0.5890524387359619,0.45159298181533813,0.7635708451271057,0.4509935975074768,0.5020081400871277,0.7200204133987427,0.8752217292785645,0.011783557943999767,0.011647235602140427
rollout,16,0.414477676153183,0.036570511758327484,0.05703897029161453,0.039143677800893784,0.04267546534538269,0.05710874870419502,0.05345417559146881,0.029604708775877953,0.009862231090664864,0.011178220622241497,0.6103801727294922,0.44911056756973267,0.8016248345375061,0.45186978578567505,0.5060839056968689,0.7427745461463928,0.9208260774612427,0.011877684853971004,0.011873198673129082
rollout,17,0.4281638562679291,0.03693147376179695,0.05650703236460686,0.040003012865781784,0.043539147824048996,0.06022290512919426,0.05579882860183716,0.030108962208032608,0.010136532597243786,0.011553811840713024,0.6333480477333069,0.44787678122520447,0.8382053375244141,0.45233723521232605,0.5091881155967712,0.7588722705841064,0.9692973494529724,0.011980624869465828,0.011821427382528782
rollout,18,0.44223013520240784,0.03710423782467842,0.05558004602789879,0.04077553004026413,0.04424147680401802,0.06339097768068314,0.058075856417417526,0.030425986275076866,0.010155843570828438,0.01183827593922615,0.6582887768745422,0.44698894023895264,0.8738062381744385,0.46194469928741455,0.5164270997047424,0.7698196172714233,1.0168014764785767,0.012202776968479156,0.011898982338607311
rollout,19,0.45950445532798767,0.03748664632439613,0.05513942986726761,0.04151809215545654,0.0450061559677124,0.06655503809452057,0.06050345301628113,0.03071773052215576,0.010301501490175724,0.012053056620061398,0.6839119791984558,0.44732242822647095,0.9131713509559631,0.4650440514087677,0.5283292531967163,0.8076016306877136,1.0646559000015259,0.012259503826498985,0.011910705827176571
rollout,20,0.4763195514678955,0.03794249892234802,0.05459587648510933,0.04241098836064339,0.04577309265732765,0.06972501426935196,0.06265177577733994,0.031149061396718025,0.010433644987642765,0.012457123026251793,0.7048712372779846,0.44798514246940613,0.9470122456550598,0.4741067886352539,0.5358490943908691,0.8398561477661133,1.1196333169937134,0.012245502322912216,0.012077229097485542
rollout,21,0.492357075214386,0.03786500543355942,0.05425184592604637,0.043046604841947556,0.046505142003297806,0.07308998703956604,0.06484602391719818,0.03142489865422249,0.01042017713189125,0.012726017273962498,0.7318605184555054,0.44516417384147644,0.9855223894119263,0.47691473364830017,0.5485764145851135,0.8646910786628723,1.167413353919983,0.012505671940743923,0.01226476114243269
rollout,22,0.5088266730308533,0.03802580386400223,0.05430697277188301,0.043878741562366486,0.04755251482129097,0.07607829570770264,0.06689142435789108,0.03167010843753815,0.010734925046563148,0.013122553937137127,0.7606707215309143,0.4463018774986267,1.0249857902526855,0.48407986760139465,0.5454621315002441,0.8905372619628906,1.219228982925415,0.012597328051924706,0.012245943769812584
rollout,23,0.5242888927459717,0.03851281851530075,0.05411365255713463,0.044833797961473465,0.04843216761946678,0.07945877313613892,0.06952206045389175,0.031854283064603806,0.010897530242800713,0.013335400260984898,0.7819859981536865,0.4478887617588043,1.060555338859558,0.48949959874153137,0.5533739328384399,0.9119009971618652,1.2696449756622314,0.012666098773479462,0.012419307604432106
rollout,24,0.5415997505187988,0.03846951201558113,0.05412609130144119,0.04547027498483658,0.04939316585659981,0.08275926113128662,0.07158424705266953,0.03203359618782997,0.010992247611284256,0.013940608128905296,0.809918224811554,0.45120880007743835,1.1008720397949219,0.49817365407943726,0.5619103908538818,0.9403355121612549,1.3182400465011597,0.012974357232451439,0.012668178416788578
rollout,25,0.5580073595046997,0.03881221264600754,0.05397486314177513,0.04650668427348137,0.050449199974536896,0.0861995592713356,0.07399477809667587,0.03210105374455452,0.01116184238344431,0.014105280861258507,0.8347203135490417,0.4574999511241913,1.140584945678711,0.5027458071708679,0.5670791268348694,0.9668278098106384,1.365610957145691,0.013186831027269363,0.012585965916514397
rollout,26,0.5769644975662231,0.039149992167949677,0.05414092540740967,0.04734954237937927,0.05129684880375862,0.08941738307476044,0.07594839483499527,0.03251899778842926,0.011168592609465122,0.014252154156565666,0.8625043034553528,0.4600019156932831,1.1842960119247437,0.512995183467865,0.5683320760726929,1.0006654262542725,1.4218233823776245,0.013451372273266315,0.012836608104407787
rollout,27,0.5927764773368835,0.039412710815668106,0.05462384596467018,0.04811788722872734,0.052290212363004684,0.09294293820858002,0.07836871594190598,0.03279432654380798,0.011299548670649529,0.014639670960605145,0.8866475224494934,0.4615461826324463,1.221183180809021,0.5153990983963013,0.5900750756263733,1.0138877630233765,1.4719147682189941,0.013435058295726776,0.012795382179319859
rollout,28,0.6102096438407898,0.03967928886413574,0.054851140826940536,0.048961177468299866,0.05352536961436272,0.09625580161809921,0.08052109181880951,0.03284745663404465,0.011216474696993828,0.01504382025450468,0.911457896232605,0.46846890449523926,1.2550710439682007,0.5191888809204102,0.5972276926040649,1.0502915382385254,1.5232375860214233,0.013550353236496449,0.013067804276943207
