metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,36,0.946509838104248,0.056397877633571625,0.05811512842774391,0.05777428671717644,0.040094662457704544,0.1529422253370285,0.06187496334314346,0.04698113352060318,0.013935387134552002,0.026870546862483025,1.486057162284851,0.7709841728210449,2.2143502235412598,0.6906653642654419,1.018882393836975,0.9544841051101685,2.4394874572753906,0.01722412183880806,0.01730688102543354
rollout,37,0.9686093926429749,0.057374343276023865,0.05837884917855263,0.059131916612386703,0.04044022038578987,0.15753892064094543,0.06288013607263565,0.048491206020116806,0.01417931355535984,0.027869366109371185,1.5147837400436401,0.7883117198944092,2.2653121948242188,0.7040964365005493,1.0322067737579346,0.9722710251808167,2.5077786445617676,0.017674854025244713,0.01775001548230648
rollout,38,0.9924779534339905,0.05862614884972572,0.058870092034339905,0.0599050372838974,0.040557585656642914,0.16197825968265533,0.06341005861759186,0.049629200249910355,0.014487416483461857,0.028717009350657463,1.556026577949524,0.8043505549430847,2.3234903812408447,0.7225237488746643,1.0475363731384277,0.9893847107887268,2.5726661682128906,0.018203143030405045,0.017987102270126343
rollout,39,1.0179007053375244,0.0597752220928669,0.059336792677640915,0.060634735971689224,0.04055768996477127,0.16667582094669342,0.06458055973052979,0.051295336335897446,0.014935990795493126,0.02942507155239582,1.5980851650238037,0.8200324773788452,2.383793830871582,0.7392503619194031,1.0711575746536255,1.0188484191894531,2.6383159160614014,0.018469776958227158,0.018217945471405983
rollout,40,1.0420277118682861,0.06129152327775955,0.05984300747513771,0.061836469918489456,0.040715113282203674,0.17140908539295197,0.06563074886798859,0.052854739129543304,0.014983819797635078,0.030374906957149506,1.63425612449646,0.8333342671394348,2.4380617141723633,0.7446714639663696,1.1066824197769165,1.0316721200942993,2.709359645843506,0.018833225592970848,0.018504023551940918
rollout,41,1.0641579627990723,0.06283283233642578,0.05998501554131508,0.06266765296459198,0.04086694121360779,0.1762128472328186,0.06640185415744781,0.05418970435857773,0.01539970375597477,0.031136611476540565,1.675847053527832,0.8484768271446228,2.4959042072296143,0.7570345997810364,1.1092257499694824,1.041944980621338,2.771869659423828,0.019368976354599,0.01876317337155342
rollout,42,1.0858125686645508,0.0642027035355568,0.06076434999704361,0.06380318850278854,0.04122557118535042,0.18091976642608643,0.06718768179416656,0.055784355849027634,0.015463940799236298,0.031986892223358154,1.7044565677642822,0.8621973991394043,2.5451955795288086,0.7674528360366821,1.1296318769454956,1.0587120056152344,2.8378396034240723,0.01993672363460064,0.0191145408898592
rollout,43,1.1107540130615234,0.06545506417751312,0.06094725802540779,0.06483446061611176,0.041421741247177124,0.1856587678194046,0.06804971396923065,0.05728192999958992,0.015765056014060974,0.03284488245844841,1.746370792388916,0.8761505484580994,2.6077842712402344,0.7786496877670288,1.1447575092315674,1.0777522325515747,2.907442331314087,0.020380130037665367,0.01919253170490265
rollout,44,1.1355211734771729,0.06702502071857452,0.06158226355910301,0.06596139073371887,0.0413857065141201,0.19050391018390656,0.06876840442419052,0.059046078473329544,0.016121577471494675,0.033654652535915375,1.7871932983398438,0.8927432298660278,2.670881509780884,0.7978258728981018,1.1700685024261475,1.0945093631744385,2.969862461090088,0.020883357152342796,0.019617462530732155
rollout,45,1.1588621139526367,0.06838618218898773,0.06205339729785919,0.06686647981405258,0.04156363010406494,0.1956385225057602,0.06969886273145676,0.06057072803378105,0.016442041844129562,0.034524381160736084,1.8191910982131958,0.9096936583518982,2.7237818241119385,0.8112116456031799,1.194832682609558,1.1150810718536377,3.0371673107147217,0.021213829517364502,0.01996026746928692
