metric,horizon,rmse,dim0_rmse,dim1_rmse,dim2_rmse,dim3_rmse,dim4_rmse,dim5_rmse,dim6_rmse,dim7_rmse,dim8_rmse,dim9_rmse,dim10_rmse,dim11_rmse,dim12_rmse,dim13_rmse,dim14_rmse,dim15_rmse,dim16_rmse,dim17_rmse
rollout,18,1.7742278575897217,0.3341066539287567,0.5716516375541687,0.3416895270347595,0.1749982237815857,0.3057337701320648,0.3067775070667267,0.3221875727176666,0.022427743300795555,0.022537177428603172,2.641618251800537,2.105947256088257,2.613328218460083,1.8710912466049194,3.3243982791900635,3.370520830154419,3.409777879714966,0.029810840263962746,0.024329114705324173
rollout,19,1.8469703197479248,0.33508479595184326,0.5948590040206909,0.3446473777294159,0.18365059792995453,0.3046518564224243,0.3041359484195709,0.3206248879432678,0.023832812905311584,0.024002008140087128,2.883445978164673,2.185410737991333,2.762972354888916,1.9936556816101074,3.416041135787964,3.467505693435669,3.478790044784546,0.031234312802553177,0.025278296321630478
rollout,20,1.9448788166046143,0.3357078731060028,0.6175153255462646,0.3454345166683197,0.1950199156999588,0.30410656332969666,0.30235832929611206,0.3208215534687042,0.025143662467598915,0.025663066655397415,3.0665199756622314,2.2634992599487305,2.8964624404907227,2.1268491744995117,3.5816688537597656,3.6876308917999268,3.6438560485839844,0.033219676464796066,0.02718791738152504
rollout,21,2.021883249282837,0.3373164236545563,0.6390678286552429,0.3467348515987396,0.20834507048130035,0.30201613903045654,0.3011144995689392,0.3178592324256897,0.026882154867053032,0.027312595397233963,3.258549213409424,2.362276315689087,3.033677101135254,2.256774663925171,3.6476032733917236,3.868487596511841,3.721160888671875,0.035192832350730896,0.02837737835943699
rollout,22,2.1213431358337402,0.3381890654563904,0.6593152284622192,0.3494914770126343,0.2231196016073227,0.3004021942615509,0.30068275332450867,0.3198467195034027,0.02845233678817749,0.02875259704887867,3.432149887084961,2.464792013168335,3.177368640899658,2.426780939102173,3.8079216480255127,4.077600002288818,3.8764636516571045,0.03732595965266228,0.030016956850886345
rollout,23,2.2149477005004883,0.339939147233963,0.6788373589515686,0.35189539194107056,0.2389417141675949,0.29657652974128723,0.3010638356208801,0.31990543007850647,0.029993267729878426,0.03035118244588375,3.6558151245117188,2.6082940101623535,3.3192474842071533,2.5892910957336426,3.941098213195801,4.273066520690918,3.9476540088653564,0.0390748493373394,0.030941477045416832
rollout,24,2.310307502746582,0.34291890263557434,0.6978747844696045,0.35516905784606934,0.25572481751441956,0.2940324544906616,0.29888680577278137,0.31852468848228455,0.03142400458455086,0.031905293464660645,3.8939337730407715,2.7523279190063477,3.532182216644287,2.738703489303589,4.057199001312256,4.397207736968994,4.060303211212158,0.041229140013456345,0.032703887671232224
rollout,25,2.400878429412842,0.34554043412208557,0.7156649827957153,0.35683730244636536,0.27394744753837585,0.2914985716342926,0.2955490052700043,0.31635892391204834,0.033204253762960434,0.03372796252369881,4.058143615722656,2.895165205001831,3.6541693210601807,2.8852128982543945,4.211662769317627,4.603338718414307,4.145784378051758,0.04316391795873642,0.03412521630525589
rollout,26,2.511852502822876,0.3490249812602997,0.7325100302696228,0.3605952560901642,0.2944484055042267,0.28947708010673523,0.2932674288749695,0.3165926933288574,0.034986209124326706,0.03539348393678665,4.299605846405029,3.0443341732025146,3.8168559074401855,3.021775960922241,4.399331569671631,4.817198276519775,4.290067195892334,0.04523894190788269,0.035884320735931396
rollout,27,2.6078481674194336,0.350929856300354,0.7484117746353149,0.3643527030944824,0.3160654604434967,0.2870185077190399,0.29222026467323303,0.31758546829223633,0.03680079057812691,0.0370444655418396,4.520566940307617,3.1941912174224854,3.9873905181884766,3.134481430053711,4.498781204223633,5.016120910644531,4.41153621673584,0.04744066670536995,0.03723445162177086
